20110803,-1.0
20110804,-1.0
20110805,-1.0
20110808,-1.0
20110809,-1.0
20110810,-1.0
20110811,-1.0
20110812,-1.0
20110815,-1.0
20110816,-1.0
20110817,-1.0
20110818,-1.0
20110819,-1.0
20110822,-1.0
20110823,-1.0
20110824,-1.0
20110825,-1.0
20110826,-1.0
20110829,-1.0
20110830,-1.0
20110831,-1.0
20110901,-1.0
20110902,-1.0
20110905,-1.0
20110906,-1.0
20110907,-1.0
20110908,-1.0
20110909,-1.0
20110913,-1.0
20110914,-1.0
20110915,-1.0
20110916,-1.0
20110919,-1.0
20110920,-1.0
20110921,-1.0
20110922,-1.0
20110923,-1.0
20110926,-1.0
20110927,-1.0
20110928,-1.0
20110929,-1.0
20110930,-1.0
20111010,-1.0
20111011,-1.0
20111012,-1.0
20111013,-1.0
20111014,-1.0
20111017,-1.0
20111018,-1.0
20111019,-1.0
20111020,-1.0
20111021,-1.0
20111024,-1.0
20111025,-1.0
20111026,-1.0
20111027,-1.0
20111028,-1.0
20111031,-1.0
20111101,-1.0
20111102,-1.0
20111103,-1.0
20111104,-1.0
20111107,-1.0
20111108,-1.0
20111109,-1.0
20111110,-1.0
20111111,-1.0
20111114,-1.0
20111115,-1.0
20111116,-1.0
20111117,-1.0
20111118,-1.0
20111121,-1.0
20111122,-1.0
20111123,-1.0
20111124,-1.0
20111125,-1.0
20111128,-1.0
20111129,-1.0
20111130,-1.0
20111201,-1.0
20111202,-1.0
20111205,-1.0
20111206,-1.0
20111207,-1.0
20111208,-1.0
20111209,-1.0
20111212,-1.0
20111213,-1.0
20111214,-1.0
20111215,-1.0
20111216,-1.0
20111219,-1.0
20111220,-1.0
20111221,-1.0
20111222,-1.0
20111223,-1.0
20111226,-1.0
20111227,-1.0
20111228,-1.0
20111229,-1.0
20111230,-1.0
20120104,-1.0
20120105,-1.0
20120106,-1.0
20120109,-1.0
20120110,-1.0
20120111,-1.0
20120112,-1.0
20120113,-1.0
20120116,-1.0
20120117,-1.0
20120118,-1.0
20120119,-1.0
20120120,-1.0
20120130,-1.0
20120131,-1.0
20120201,-1.0
20120202,-1.0
20120203,-1.0
20120206,-1.0
20120207,-1.0
20120208,-1.0
20120209,-1.0
20120210,-1.0
20120213,-1.0
20120214,-1.0
20120215,-1.0
20120216,-1.0
20120217,-1.0
20120220,-1.0
20120221,-1.0
20120222,-1.0
20120223,-1.0
20120224,-1.0
20120227,-1.0
20120228,-1.0
20120229,-1.0
20120301,-1.0
20120302,-1.0
20120305,-1.0
20120306,-1.0
20120307,-1.0
20120308,-1.0
20120309,-1.0
20120312,-1.0
20120313,-1.0
20120314,-1.0
20120315,-1.0
20120316,-1.0
20120319,-1.0
20120320,-1.0
20120321,-1.0
20120322,-1.0
20120323,-1.0
20120326,-1.0
20120327,-1.0
20120328,-1.0
20120329,-1.0
20120330,-1.0
20120405,-1.0
20120406,-1.0
20120409,-1.0
20120410,-1.0
20120411,-1.0
20120412,-1.0
20120413,-1.0
20120416,-1.0
20120417,-1.0
20120418,-1.0
20120419,-1.0
20120420,-1.0
20120423,-1.0
20120424,-1.0
20120425,-1.0
20120426,-1.0
20120427,-1.0
20120502,-1.0
20120503,-1.0
20120504,-1.0
20120507,-1.0
20120508,-1.0
20120509,-1.0
20120510,-1.0
20120511,-1.0
20120514,-1.0
20120515,1.0
20120516,1.0
20120517,1.0
20120518,1.0
20120521,1.0
20120522,1.0
20120523,1.0
20120524,1.0
20120525,1.0
20120528,1.0
20120529,1.0
20120530,1.0
20120531,1.0
20120601,1.0
20120604,1.0
20120605,1.0
20120606,1.0
20120607,1.0
20120608,-1.0
20120611,-1.0
20120612,-1.0
20120613,1.0
20120614,1.0
20120615,1.0
20120618,1.0
20120619,1.0
20120620,1.0
20120621,1.0
20120625,-1.0
20120626,-1.0
20120627,-1.0
20120628,-1.0
20120629,-1.0
20120702,-1.0
20120703,-1.0
20120704,-1.0
20120705,-1.0
20120706,-1.0
20120709,-1.0
20120710,-1.0
20120711,-1.0
20120712,-1.0
20120713,-1.0
20120716,-1.0
20120717,-1.0
20120718,-1.0
20120719,-1.0
20120720,-1.0
20120723,-1.0
20120724,-1.0
20120725,-1.0
20120726,-1.0
20120727,-1.0
20120730,-1.0
20120731,-1.0
20120801,-1.0
20120802,-1.0
20120803,-1.0
20120806,-1.0
20120807,-1.0
20120808,-1.0
20120809,-1.0
20120810,-1.0
20120813,-1.0
20120814,-1.0
20120815,-1.0
20120816,-1.0
20120817,1.0
20120820,1.0
20120821,1.0
20120822,1.0
20120823,1.0
20120824,1.0
20120827,1.0
20120828,1.0
20120829,1.0
20120830,1.0
20120831,-1.0
20120903,-1.0
20120904,-1.0
20120905,-1.0
20120906,-1.0
20120907,-1.0
20120910,-1.0
20120911,-1.0
20120912,-1.0
20120913,-1.0
20120914,-1.0
20120917,-1.0
20120918,-1.0
20120919,-1.0
20120920,-1.0
20120921,-1.0
20120924,-1.0
20120925,-1.0
20120926,-1.0
20120927,-1.0
20120928,-1.0
20121008,-1.0
20121009,-1.0
20121010,-1.0
20121011,-1.0
20121012,-1.0
20121015,-1.0
20121016,-1.0
20121017,-1.0
20121018,-1.0
20121019,1.0
20121022,1.0
20121023,1.0
20121024,1.0
20121025,1.0
20121026,1.0
20121029,1.0
20121030,1.0
20121031,1.0
20121101,1.0
20121102,1.0
20121105,1.0
20121106,1.0
20121107,1.0
20121108,1.0
20121109,1.0
20121112,1.0
20121113,-1.0
20121114,-1.0
20121115,-1.0
20121116,-1.0
20121119,-1.0
20121120,-1.0
20121121,-1.0
20121122,-1.0
20121123,-1.0
20121126,-1.0
20121127,-1.0
20121128,-1.0
20121129,-1.0
20121130,-1.0
20121203,-1.0
20121204,-1.0
20121205,-1.0
20121206,-1.0
20121207,-1.0
20121210,-1.0
20121211,-1.0
20121212,-1.0
20121213,-1.0
20121214,-1.0
20121217,-1.0
20121218,1.0
20121219,1.0
20121220,1.0
20121221,1.0
20121224,1.0
20121225,1.0
20121226,1.0
20121227,1.0
20121228,1.0
20121231,1.0
20130104,1.0
20130107,1.0
20130108,1.0
20130109,1.0
20130110,1.0
20130111,1.0
20130114,1.0
20130115,1.0
20130116,1.0
20130117,1.0
20130118,1.0
20130121,1.0
20130122,1.0
20130123,1.0
20130124,1.0
20130125,1.0
20130128,1.0
20130129,1.0
20130130,1.0
20130131,1.0
20130201,1.0
20130204,1.0
20130205,1.0
20130206,1.0
20130207,1.0
20130208,1.0
20130218,1.0
20130219,1.0
20130220,1.0
20130221,1.0
20130222,1.0
20130225,1.0
20130226,1.0
20130227,1.0
20130228,1.0
20130301,1.0
20130304,1.0
20130305,1.0
20130306,1.0
20130307,1.0
20130308,1.0
20130311,-1.0
20130312,-1.0
20130313,-1.0
20130314,-1.0
20130315,-1.0
20130318,-1.0
20130319,-1.0
20130320,-1.0
20130321,-1.0
20130322,-1.0
20130325,1.0
20130326,-1.0
20130327,-1.0
20130328,1.0
20130329,1.0
20130401,1.0
20130402,1.0
20130403,1.0
20130408,1.0
20130409,1.0
20130410,1.0
20130411,1.0
20130412,1.0
20130415,1.0
20130416,1.0
20130417,1.0
20130418,1.0
20130419,1.0
20130422,1.0
20130423,-1.0
20130424,-1.0
20130425,-1.0
20130426,-1.0
20130502,-1.0
20130503,-1.0
20130506,-1.0
20130507,-1.0
20130508,-1.0
20130509,-1.0
20130510,-1.0
20130513,-1.0
20130514,-1.0
20130515,-1.0
20130516,-1.0
20130517,-1.0
20130520,-1.0
20130521,-1.0
20130522,-1.0
20130523,-1.0
20130524,-1.0
20130527,-1.0
20130528,1.0
20130529,1.0
20130530,1.0
20130531,1.0
20130603,1.0
20130604,1.0
20130605,1.0
20130606,1.0
20130607,1.0
20130613,1.0
20130614,1.0
20130617,1.0
20130618,1.0
20130619,1.0
20130620,1.0
20130621,1.0
20130624,1.0
20130625,1.0
20130626,1.0
20130627,1.0
20130628,1.0
20130701,1.0
20130702,1.0
20130703,1.0
20130704,1.0
20130705,1.0
20130708,1.0
20130709,1.0
20130710,1.0
20130711,1.0
20130712,1.0
20130715,1.0
20130716,1.0
20130717,1.0
20130718,1.0
20130719,1.0
20130722,1.0
20130723,1.0
20130724,1.0
20130725,1.0
20130726,1.0
20130729,1.0
20130730,1.0
20130731,1.0
20130801,1.0
20130802,1.0
20130805,1.0
20130806,1.0
20130807,1.0
20130808,1.0
20130809,1.0
20130812,1.0
20130813,1.0
20130814,1.0
20130815,1.0
20130816,1.0
20130819,1.0
20130820,1.0
20130821,1.0
20130822,1.0
20130823,1.0
20130826,1.0
20130827,1.0
20130828,1.0
20130829,1.0
20130830,1.0
20130902,1.0
20130903,1.0
20130904,1.0
20130905,1.0
20130906,1.0
20130909,1.0
20130910,1.0
20130911,1.0
20130912,1.0
20130913,1.0
20130916,1.0
20130917,1.0
20130918,1.0
20130923,1.0
20130924,1.0
20130925,1.0
20130926,1.0
20130927,1.0
20130930,1.0
20131008,1.0
20131009,1.0
20131010,1.0
20131011,1.0
20131014,1.0
20131015,1.0
20131016,1.0
20131017,1.0
20131018,1.0
20131021,1.0
20131022,1.0
20131023,1.0
20131024,1.0
20131025,1.0
20131028,1.0
20131029,1.0
20131030,1.0
20131031,1.0
20131101,1.0
20131104,1.0
20131105,1.0
20131106,1.0
20131107,1.0
20131108,1.0
20131111,1.0
20131112,1.0
20131113,1.0
20131114,1.0
20131115,1.0
20131118,1.0
20131119,1.0
20131120,1.0
20131121,1.0
20131122,1.0
20131125,1.0
20131126,1.0
20131127,1.0
20131128,1.0
20131129,1.0
20131202,1.0
20131203,1.0
20131204,1.0
20131205,1.0
20131206,1.0
20131209,1.0
20131210,1.0
20131211,1.0
20131212,1.0
20131213,1.0
20131216,1.0
20131217,1.0
20131218,1.0
20131219,1.0
20131220,1.0
20131223,1.0
20131224,-1.0
20131225,-1.0
20131226,-1.0
20131227,-1.0
20131230,-1.0
20131231,-1.0
20140102,-1.0
20140103,-1.0
20140106,-1.0
20140107,-1.0
20140108,-1.0
20140109,-1.0
20140110,-1.0
20140113,-1.0
20140114,-1.0
20140115,-1.0
20140116,-1.0
20140117,-1.0
20140120,-1.0
20140121,-1.0
20140122,-1.0
20140123,-1.0
20140124,-1.0
20140127,-1.0
20140128,-1.0
20140129,-1.0
20140130,-1.0
20140207,-1.0
20140210,-1.0
20140211,-1.0
20140212,-1.0
20140213,-1.0
20140214,-1.0
20140217,-1.0
20140218,-1.0
20140219,-1.0
20140220,-1.0
20140221,-1.0
20140224,-1.0
20140225,-1.0
20140226,-1.0
20140227,-1.0
20140228,-1.0
20140303,-1.0
20140304,-1.0
20140305,-1.0
20140306,-1.0
20140307,-1.0
20140310,-1.0
20140311,-1.0
20140312,-1.0
20140313,-1.0
20140314,-1.0
20140317,-1.0
20140318,-1.0
20140319,-1.0
20140320,-1.0
20140321,-1.0
20140324,-1.0
20140325,-1.0
20140326,-1.0
20140327,-1.0
20140328,-1.0
20140331,-1.0
20140401,-1.0
20140402,-1.0
20140403,-1.0
20140404,-1.0
20140408,-1.0
20140409,-1.0
20140410,-1.0
20140411,-1.0
20140414,-1.0
20140415,-1.0
20140416,1.0
20140417,1.0
20140418,1.0
20140421,1.0
20140422,1.0
20140423,1.0
20140424,1.0
20140425,1.0
20140428,1.0
20140429,1.0
20140430,1.0
20140505,1.0
20140506,1.0
20140507,1.0
20140508,-1.0
20140509,-1.0
20140512,-1.0
20140513,-1.0
20140514,-1.0
20140515,-1.0
20140516,-1.0
20140519,-1.0
20140520,-1.0
20140521,-1.0
20140522,-1.0
20140523,-1.0
20140526,-1.0
20140527,-1.0
20140528,-1.0
20140529,-1.0
20140530,-1.0
20140603,-1.0
20140604,-1.0
20140605,-1.0
20140606,-1.0
20140609,-1.0
20140610,-1.0
20140611,-1.0
20140612,-1.0
20140613,-1.0
20140616,-1.0
20140617,-1.0
20140618,-1.0
20140619,-1.0
20140620,-1.0
20140623,-1.0
20140624,-1.0
20140625,-1.0
20140626,-1.0
20140627,-1.0
20140630,-1.0
20140701,-1.0
20140702,-1.0
20140703,-1.0
20140704,-1.0
20140707,-1.0
20140708,-1.0
20140709,-1.0
20140710,-1.0
20140711,-1.0
20140714,-1.0
20140715,-1.0
20140716,-1.0
20140717,-1.0
20140718,-1.0
20140721,-1.0
20140722,-1.0
20140723,-1.0
20140724,-1.0
20140725,-1.0
20140728,-1.0
20140729,-1.0
20140730,-1.0
20140731,-1.0
20140801,-1.0
20140804,-1.0
20140805,-1.0
20140806,-1.0
20140807,-1.0
20140808,-1.0
20140811,-1.0
20140812,-1.0
20140813,-1.0
20140814,-1.0
20140815,-1.0
20140818,-1.0
20140819,1.0
20140820,1.0
20140821,1.0
20140822,1.0
20140825,1.0
20140826,1.0
20140827,1.0
20140828,1.0
20140829,-1.0
20140901,-1.0
20140902,-1.0
20140903,1.0
20140904,1.0
20140905,1.0
20140909,1.0
20140910,1.0
20140911,1.0
20140912,1.0
20140915,1.0
20140916,1.0
20140917,1.0
20140918,1.0
20140919,1.0
20140922,1.0
20140923,1.0
20140924,1.0
20140925,1.0
20140926,1.0
20140929,1.0
20140930,1.0
20141008,1.0
20141009,1.0
20141010,1.0
20141013,1.0
20141014,1.0
20141015,1.0
20141016,1.0
20141017,1.0
20141020,1.0
20141021,1.0
20141022,1.0
20141023,1.0
20141024,1.0
20141027,1.0
20141028,1.0
20141029,1.0
20141030,1.0
20141031,1.0
20141103,1.0
20141104,1.0
20141105,1.0
20141106,1.0
20141107,1.0
20141110,1.0
20141111,1.0
20141112,1.0
20141113,1.0
20141114,1.0
20141117,1.0
20141118,1.0
20141119,1.0
20141120,1.0
20141121,1.0
20141124,1.0
20141125,1.0
20141126,1.0
20141127,1.0
20141128,1.0
20141201,1.0
20141202,1.0
20141203,1.0
20141204,1.0
20141205,1.0
20141208,1.0
20141209,1.0
20141210,1.0
20141211,1.0
20141212,1.0
20141215,1.0
20141216,1.0
20141217,1.0
20141218,1.0
20141219,1.0
20141222,1.0
20141223,1.0
20141224,1.0
20141225,1.0
20141226,1.0
20141229,1.0
20141230,1.0
20141231,1.0
20150105,1.0
20150106,1.0
20150107,1.0
20150108,1.0
20150109,1.0
20150112,1.0
20150113,1.0
20150114,1.0
20150115,1.0
20150116,1.0
20150119,1.0
20150120,1.0
20150121,1.0
20150122,1.0
20150123,1.0
20150126,1.0
20150127,1.0
20150128,1.0
20150129,1.0
20150130,1.0
20150202,1.0
20150203,1.0
20150204,1.0
20150205,1.0
20150206,1.0
20150209,1.0
20150210,1.0
20150211,1.0
20150212,1.0
20150213,1.0
20150216,1.0
20150217,1.0
20150225,1.0
20150226,1.0
20150227,1.0
20150302,1.0
20150303,1.0
20150304,1.0
20150305,1.0
20150306,1.0
20150309,1.0
20150310,1.0
20150311,1.0
20150312,1.0
20150313,1.0
20150316,1.0
20150317,1.0
20150318,1.0
20150319,1.0
20150320,1.0
20150323,1.0
20150324,1.0
20150325,1.0
20150326,1.0
20150327,1.0
20150330,1.0
20150331,1.0
20150401,1.0
20150402,1.0
20150403,1.0
20150407,1.0
20150408,1.0
20150409,1.0
20150410,1.0
20150413,1.0
20150414,1.0
20150415,1.0
20150416,1.0
20150417,1.0
20150420,1.0
20150421,1.0
20150422,1.0
20150423,1.0
20150424,1.0
20150427,1.0
20150428,1.0
20150429,1.0
20150430,1.0
20150504,1.0
20150505,1.0
20150506,1.0
20150507,1.0
20150508,1.0
20150511,1.0
20150512,1.0
20150513,1.0
20150514,1.0
20150515,1.0
20150518,1.0
20150519,1.0
20150520,1.0
20150521,1.0
20150522,1.0
20150525,1.0
20150526,1.0
20150527,1.0
20150528,1.0
20150529,1.0
20150601,1.0
20150602,1.0
20150603,1.0
20150604,1.0
20150605,1.0
20150608,1.0
20150609,1.0
20150610,1.0
20150611,1.0
20150612,1.0
20150615,1.0
20150616,1.0
20150617,1.0
20150618,1.0
20150619,1.0
20150623,1.0
20150624,1.0
20150625,1.0
20150626,1.0
20150629,1.0
20150630,1.0
20150701,1.0
20150702,1.0
20150703,1.0
20150706,1.0
20150707,1.0
20150708,1.0
20150709,1.0
20150710,1.0
20150713,1.0
20150714,1.0
20150715,1.0
20150716,-1.0
20150717,-1.0
20150720,-1.0
20150721,-1.0
20150722,-1.0
20150723,-1.0
20150724,-1.0
20150727,-1.0
20150728,-1.0
20150729,-1.0
20150730,-1.0
20150731,-1.0
20150803,-1.0
20150804,-1.0
20150805,-1.0
20150806,-1.0
20150807,-1.0
20150810,-1.0
20150811,-1.0
20150812,-1.0
20150813,-1.0
20150814,-1.0
20150817,-1.0
20150818,-1.0
20150819,-1.0
20150820,1.0
20150821,1.0
20150824,1.0
20150825,1.0
20150826,-1.0
20150827,-1.0
20150828,-1.0
20150831,-1.0
20150901,-1.0
20150902,-1.0
20150907,-1.0
20150908,-1.0
20150909,-1.0
20150910,-1.0
20150911,-1.0
20150914,-1.0
20150915,-1.0
20150916,-1.0
20150917,-1.0
20150918,-1.0
20150921,-1.0
20150922,-1.0
20150923,-1.0
20150924,-1.0
20150925,-1.0
20150928,-1.0
20150929,-1.0
20150930,-1.0
20151008,-1.0
20151009,-1.0
20151012,-1.0
20151013,-1.0
20151014,-1.0
20151015,-1.0
20151016,-1.0
20151019,-1.0
20151020,-1.0
20151021,-1.0
20151022,-1.0
20151023,-1.0
20151026,-1.0
20151027,-1.0
20151028,-1.0
20151029,-1.0
20151030,-1.0
20151102,-1.0
20151103,-1.0
20151104,-1.0
20151105,-1.0
20151106,-1.0
20151109,-1.0
20151110,-1.0
20151111,-1.0
20151112,1.0
20151113,1.0
20151116,1.0
20151117,1.0
20151118,-1.0
20151119,-1.0
20151120,-1.0
20151123,-1.0
20151124,-1.0
20151125,-1.0
20151126,-1.0
20151127,-1.0
20151130,-1.0
20151201,-1.0
20151202,-1.0
20151203,-1.0
20151204,-1.0
20151207,-1.0
20151208,-1.0
20151209,-1.0
20151210,-1.0
20151211,-1.0
20151214,-1.0
20151215,-1.0
20151216,-1.0
20151217,-1.0
20151218,-1.0
20151221,-1.0
20151222,-1.0
20151223,-1.0
20151224,-1.0
20151225,-1.0
20151228,-1.0
20151229,-1.0
20151230,-1.0
20151231,-1.0
20160104,-1.0
20160105,-1.0
20160106,-1.0
20160107,-1.0
20160108,-1.0
20160111,-1.0
20160112,-1.0
20160113,-1.0
20160114,-1.0
20160115,-1.0
20160118,-1.0
20160119,-1.0
20160120,-1.0
20160121,-1.0
20160122,-1.0
20160125,-1.0
20160126,-1.0
20160127,-1.0
20160128,-1.0
20160129,-1.0
20160201,-1.0
20160202,-1.0
20160203,-1.0
20160204,-1.0
20160205,-1.0
20160215,-1.0
20160216,-1.0
20160217,-1.0
20160218,-1.0
20160219,-1.0
20160222,-1.0
20160223,-1.0
20160224,-1.0
20160225,-1.0
20160226,-1.0
20160229,-1.0
20160301,-1.0
20160302,-1.0
20160303,-1.0
20160304,-1.0
20160307,-1.0
20160308,-1.0
20160309,-1.0
20160310,-1.0
20160311,-1.0
20160314,-1.0
20160315,-1.0
20160316,-1.0
20160317,-1.0
20160318,-1.0
20160321,-1.0
20160322,-1.0
20160323,-1.0
20160324,-1.0
20160325,-1.0
20160328,-1.0
20160329,-1.0
20160330,-1.0
20160331,-1.0
20160401,-1.0
20160405,-1.0
20160406,-1.0
20160407,-1.0
20160408,-1.0
20160411,-1.0
20160412,-1.0
20160413,-1.0
20160414,-1.0
20160415,-1.0
20160418,-1.0
20160419,-1.0
20160420,-1.0
20160421,-1.0
20160422,-1.0
20160425,-1.0
20160426,-1.0
20160427,-1.0
20160428,-1.0
20160429,-1.0
20160503,-1.0
20160504,-1.0
20160505,-1.0
20160506,-1.0
20160509,-1.0
20160510,-1.0
20160511,-1.0
20160512,-1.0
20160513,-1.0
20160516,-1.0
20160517,-1.0
20160518,-1.0
20160519,-1.0
20160520,-1.0
20160523,-1.0
20160524,-1.0
20160525,-1.0
20160526,-1.0
20160527,-1.0
20160530,-1.0
20160531,-1.0
20160601,-1.0
20160602,-1.0
20160603,-1.0
20160606,-1.0
20160607,-1.0
20160608,-1.0
20160613,-1.0
20160614,-1.0
20160615,-1.0
20160616,-1.0
20160617,-1.0
20160620,-1.0
20160621,-1.0
20160622,-1.0
20160623,-1.0
20160624,-1.0
20160627,-1.0
20160628,-1.0
20160629,-1.0
20160630,-1.0
20160701,-1.0
20160704,-1.0
20160705,-1.0
20160706,-1.0
20160707,-1.0
20160708,-1.0
20160711,-1.0
20160712,-1.0
20160713,-1.0
20160714,-1.0
20160715,-1.0
20160718,-1.0
20160719,-1.0
20160720,-1.0
20160721,-1.0
20160722,-1.0
20160725,-1.0
20160726,-1.0
20160727,-1.0
20160728,-1.0
20160729,-1.0
20160801,-1.0
20160802,-1.0
20160803,-1.0
20160804,-1.0
20160805,-1.0
20160808,-1.0
20160809,-1.0
20160810,-1.0
20160811,-1.0
20160812,-1.0
20160815,-1.0
20160816,-1.0
20160817,-1.0
20160818,-1.0
20160819,-1.0
20160822,-1.0
20160823,-1.0
